t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom
Thu Jan 30 17:09:02 2020,245.005,28.821,68.004,68.211,68.050,70.000,68.031
Thu Jan 30 17:09:03 2020,245.821,28.821,68.004,68.211,68.050,70.000,68.031
Thu Jan 30 17:09:04 2020,246.621,28.822,68.046,68.256,68.100,70.000,68.083
Thu Jan 30 17:09:04 2020,247.437,28.821,68.085,68.298,68.138,70.000,68.125
Thu Jan 30 17:09:05 2020,248.237,28.822,68.120,68.340,68.181,70.000,68.125
Thu Jan 30 17:09:06 2020,249.052,28.822,68.120,68.340,68.181,70.000,68.167
Thu Jan 30 17:09:07 2020,249.853,28.821,68.156,68.379,68.223,70.000,68.203
Thu Jan 30 17:09:08 2020,250.668,28.822,68.192,68.419,68.260,70.000,68.245
Thu Jan 30 17:09:08 2020,251.469,28.822,68.192,68.419,68.260,70.000,68.245
Thu Jan 30 17:09:09 2020,252.285,28.822,68.226,68.456,68.297,70.000,68.281
Thu Jan 30 17:09:10 2020,253.085,28.820,68.263,68.498,68.343,70.000,68.323
Thu Jan 30 17:09:11 2020,253.900,28.820,68.297,68.534,68.380,70.000,68.344
Thu Jan 30 17:09:12 2020,254.717,28.820,68.297,68.534,68.380,70.000,68.354
Thu Jan 30 17:09:13 2020,255.517,28.820,68.329,68.571,68.419,70.000,68.401
Thu Jan 30 17:09:13 2020,256.333,28.820,68.362,68.606,68.449,70.000,68.432
Thu Jan 30 17:09:14 2020,257.133,28.820,68.395,68.606,68.449,70.000,68.432
Thu Jan 30 17:09:15 2020,257.949,28.820,68.395,68.643,68.490,70.000,68.464
Thu Jan 30 17:09:16 2020,258.749,28.820,68.428,68.679,68.521,70.000,68.505
Thu Jan 30 17:09:17 2020,259.565,28.818,68.463,68.717,68.560,70.000,68.536
Thu Jan 30 17:09:17 2020,260.364,28.818,68.463,68.717,68.560,70.000,68.536
Thu Jan 30 17:09:18 2020,261.181,28.817,68.493,68.751,68.599,70.000,68.568
Thu Jan 30 17:09:19 2020,261.980,28.817,68.521,68.784,68.629,70.000,68.609
Thu Jan 30 17:09:20 2020,262.797,28.816,68.551,68.815,68.657,70.000,68.630
Thu Jan 30 17:09:21 2020,263.596,28.816,68.551,68.815,68.657,70.000,68.641
Thu Jan 30 17:09:21 2020,264.413,28.816,68.578,68.844,68.689,70.000,68.672
Thu Jan 30 17:09:22 2020,265.228,28.814,68.605,68.873,68.721,70.000,68.698
Thu Jan 30 17:09:23 2020,266.029,28.814,68.605,68.873,68.721,70.000,68.698
Thu Jan 30 17:09:24 2020,266.844,28.811,68.631,68.901,68.749,70.000,68.724
Thu Jan 30 17:09:25 2020,267.645,28.812,68.656,68.930,68.780,70.000,68.750
Thu Jan 30 17:09:25 2020,268.460,28.811,68.682,68.957,68.805,70.000,68.776
Thu Jan 30 17:09:26 2020,269.261,28.811,68.682,68.957,68.805,70.000,68.776
Thu Jan 30 17:09:27 2020,270.076,28.809,68.706,68.983,68.834,70.000,68.807
Thu Jan 30 17:09:28 2020,270.877,28.808,68.729,69.008,68.859,70.000,68.833
Thu Jan 30 17:09:29 2020,271.692,28.806,68.753,69.035,68.885,70.000,68.849
Thu Jan 30 17:09:29 2020,272.493,28.806,68.753,69.035,68.885,70.000,68.854
Thu Jan 30 17:09:30 2020,273.309,28.803,68.777,69.059,68.930,70.000,68.885
Thu Jan 30 17:09:31 2020,274.109,28.801,68.801,69.085,68.935,70.000,68.911
Thu Jan 30 17:09:32 2020,274.924,28.801,68.801,69.085,68.935,70.000,68.911
Thu Jan 30 17:09:33 2020,275.740,28.801,68.825,69.109,68.962,70.000,68.932
Thu Jan 30 17:09:34 2020,276.540,28.799,68.847,69.135,68.988,70.000,68.953
Thu Jan 30 17:09:34 2020,277.356,28.799,68.871,69.157,69.006,70.000,68.984
Thu Jan 30 17:09:35 2020,278.156,28.799,68.871,69.157,69.006,70.000,68.984
Thu Jan 30 17:09:36 2020,278.973,28.799,68.892,69.179,69.032,70.000,69.005
Thu Jan 30 17:09:37 2020,279.772,28.799,68.910,69.199,69.050,70.000,69.031
Thu Jan 30 17:09:38 2020,280.588,28.799,68.927,69.218,69.074,70.000,69.036
Thu Jan 30 17:09:38 2020,281.388,28.799,68.927,69.218,69.074,70.000,69.047
Thu Jan 30 17:09:39 2020,282.205,28.800,68.944,69.237,69.093,70.000,69.062
Thu Jan 30 17:09:40 2020,283.004,28.801,68.961,69.257,69.115,70.000,69.083
Thu Jan 30 17:09:41 2020,283.820,28.801,68.961,69.257,69.115,70.000,69.083
Thu Jan 30 17:09:42 2020,284.620,28.802,68.977,69.275,69.131,70.000,69.104
Thu Jan 30 17:09:42 2020,285.436,28.804,68.994,69.294,69.149,70.000,69.120
Thu Jan 30 17:09:43 2020,286.252,28.805,69.011,69.311,69.170,70.000,69.135
Thu Jan 30 17:09:44 2020,287.052,28.805,69.011,69.311,69.170,70.000,69.135
Thu Jan 30 17:09:45 2020,287.868,28.807,69.029,69.328,69.185,70.000,69.151
Thu Jan 30 17:09:46 2020,288.668,28.808,69.045,69.345,69.205,70.000,69.167
Thu Jan 30 17:09:46 2020,289.484,28.811,69.061,69.362,69.221,70.000,69.172
Thu Jan 30 17:09:47 2020,290.284,28.811,69.061,69.362,69.221,70.000,69.193
Thu Jan 30 17:09:48 2020,291.100,28.813,69.078,69.380,69.240,70.000,69.208
Thu Jan 30 17:09:49 2020,291.901,28.814,69.094,69.396,69.256,70.000,69.224
Thu Jan 30 17:09:50 2020,292.716,28.814,69.094,69.396,69.256,70.000,69.224
Thu Jan 30 17:09:51 2020,293.517,28.817,69.109,69.412,69.274,70.000,69.245
Thu Jan 30 17:09:51 2020,294.332,28.819,69.124,69.428,69.287,70.000,69.255
Thu Jan 30 17:09:52 2020,295.133,28.822,69.139,69.443,69.305,70.000,69.271
Thu Jan 30 17:09:53 2020,295.949,28.822,69.139,69.443,69.305,70.000,69.271
Thu Jan 30 17:09:54 2020,296.749,28.824,69.154,69.456,69.320,70.000,69.286
Thu Jan 30 17:09:55 2020,297.565,28.825,69.166,69.470,69.334,70.000,69.302
Thu Jan 30 17:09:55 2020,298.380,28.827,69.178,69.484,69.348,70.000,69.307
Thu Jan 30 17:09:56 2020,299.181,28.827,69.178,69.484,69.348,70.000,69.318
Thu Jan 30 17:09:57 2020,299.996,28.828,69.191,69.497,69.369,70.000,69.328
Thu Jan 30 17:09:58 2020,300.797,28.830,69.203,69.509,69.376,70.000,69.344
Thu Jan 30 17:09:59 2020,301.612,28.830,69.203,69.509,69.376,70.000,69.344
Thu Jan 30 17:09:59 2020,302.413,28.833,69.216,69.523,69.392,70.000,69.354
Thu Jan 30 17:10:00 2020,303.228,28.837,69.230,69.536,69.403,70.000,69.370
Thu Jan 30 17:10:01 2020,304.029,28.839,69.243,69.548,69.416,70.000,69.380
Thu Jan 30 17:10:02 2020,304.844,28.839,69.243,69.548,69.416,70.000,69.380
Thu Jan 30 17:10:03 2020,305.645,28.841,69.254,69.560,69.430,70.000,69.396
Thu Jan 30 17:10:03 2020,306.460,28.844,69.266,69.571,69.440,70.000,69.406
Thu Jan 30 17:10:04 2020,307.261,28.846,69.278,69.583,69.452,70.000,69.411
Thu Jan 30 17:10:05 2020,308.076,28.846,69.278,69.583,69.452,70.000,69.422
Thu Jan 30 17:10:06 2020,308.892,28.845,69.290,69.594,69.465,70.000,69.427
Thu Jan 30 17:10:07 2020,309.692,28.847,69.301,69.603,69.469,70.000,69.443
Thu Jan 30 17:10:07 2020,310.508,28.847,69.301,69.603,69.469,70.000,69.443
Thu Jan 30 17:10:08 2020,311.308,28.847,69.311,69.614,69.488,70.000,69.453
Thu Jan 30 17:10:09 2020,312.124,28.849,69.322,69.626,69.499,70.000,69.464
Thu Jan 30 17:10:10 2020,312.924,28.850,69.333,69.636,69.511,70.000,69.474
Thu Jan 30 17:10:11 2020,313.740,28.850,69.333,69.636,69.511,70.000,69.474
Thu Jan 30 17:10:12 2020,314.540,28.852,69.344,69.646,69.518,70.000,69.484
Thu Jan 30 17:10:12 2020,315.356,28.853,69.354,69.656,69.535,70.000,69.500
Thu Jan 30 17:10:13 2020,316.156,28.854,69.365,69.666,69.539,70.000,69.500
Thu Jan 30 17:10:14 2020,316.972,28.854,69.365,69.666,69.539,70.000,69.505
Thu Jan 30 17:10:15 2020,317.773,28.854,69.375,69.677,69.553,70.000,69.516
Thu Jan 30 17:10:16 2020,318.588,28.856,69.387,69.687,69.558,70.000,69.531
Thu Jan 30 17:10:16 2020,319.404,28.856,69.387,69.687,69.558,70.000,69.531
Thu Jan 30 17:10:17 2020,320.205,28.858,69.397,69.697,69.574,70.000,69.531
Thu Jan 30 17:10:18 2020,321.020,28.859,69.408,69.708,69.585,70.000,69.547
Thu Jan 30 17:10:19 2020,321.820,28.861,69.419,69.719,69.597,70.000,69.562
Thu Jan 30 17:10:20 2020,322.636,28.861,69.419,69.719,69.597,70.000,69.562
Thu Jan 30 17:10:20 2020,323.437,28.863,69.429,69.729,69.605,70.000,69.573
Thu Jan 30 17:10:21 2020,324.252,28.865,69.439,69.739,69.618,70.000,69.578
Thu Jan 30 17:10:22 2020,325.053,28.866,69.450,69.749,69.627,70.000,69.578
Thu Jan 30 17:10:23 2020,325.868,28.866,69.450,69.749,69.627,70.000,69.594
Thu Jan 30 17:10:24 2020,326.670,28.867,69.461,69.758,69.637,70.000,69.599
Thu Jan 30 17:10:24 2020,327.484,28.866,69.469,69.768,69.648,70.000,69.609
Thu Jan 30 17:10:25 2020,328.285,28.866,69.469,69.768,69.648,70.000,69.609
Thu Jan 30 17:10:26 2020,329.100,28.866,69.480,69.776,69.657,70.000,69.625
Thu Jan 30 17:10:27 2020,329.916,28.866,69.488,69.786,69.668,70.000,69.630
Thu Jan 30 17:10:28 2020,330.716,28.867,69.498,69.794,69.677,70.000,69.641
Thu Jan 30 17:10:29 2020,331.532,28.867,69.498,69.794,69.677,70.000,69.641
Thu Jan 30 17:10:29 2020,332.332,28.867,69.508,69.804,69.686,70.000,69.646
Thu Jan 30 17:10:30 2020,333.148,28.867,69.518,69.813,69.695,70.000,69.656
Thu Jan 30 17:10:31 2020,333.948,28.867,69.526,69.822,69.708,70.000,69.656
Thu Jan 30 17:10:32 2020,334.764,28.868,69.526,69.822,69.708,70.000,69.672
Thu Jan 30 17:10:33 2020,335.564,28.867,69.537,69.830,69.715,70.000,69.677
Thu Jan 30 17:10:33 2020,336.380,28.865,69.546,69.840,69.726,70.000,69.688
Thu Jan 30 17:10:34 2020,337.180,28.865,69.546,69.840,69.726,70.000,69.688
Thu Jan 30 17:10:35 2020,337.996,28.863,69.555,69.849,69.735,70.000,69.693
Thu Jan 30 17:10:36 2020,338.796,28.863,69.565,69.859,69.746,70.000,69.708
Thu Jan 30 17:10:37 2020,339.612,28.861,69.575,69.867,69.752,70.000,69.714
Thu Jan 30 17:10:37 2020,340.412,28.861,69.575,69.867,69.752,70.000,69.714
Thu Jan 30 17:10:38 2020,341.228,28.861,69.584,69.875,69.763,70.000,69.724
Thu Jan 30 17:10:39 2020,342.043,28.859,69.593,69.884,69.771,70.000,69.734
Thu Jan 30 17:10:40 2020,342.844,28.859,69.603,69.892,69.782,70.000,69.734
Thu Jan 30 17:10:41 2020,343.659,28.858,69.603,69.892,69.782,70.000,69.740
Thu Jan 30 17:10:41 2020,344.460,28.857,69.610,69.900,69.789,70.000,69.755
Thu Jan 30 17:10:42 2020,345.275,28.857,69.619,69.908,69.798,70.000,69.760
Thu Jan 30 17:10:43 2020,346.076,28.857,69.619,69.908,69.798,70.000,69.760
Thu Jan 30 17:10:44 2020,346.891,28.858,69.629,69.915,69.808,70.000,69.771
Thu Jan 30 17:10:45 2020,347.692,28.859,69.638,69.924,69.817,70.000,69.776
Thu Jan 30 17:10:45 2020,348.507,28.859,69.647,69.932,69.824,70.000,69.781
Thu Jan 30 17:10:46 2020,349.308,28.859,69.647,69.932,69.824,70.000,69.786
Thu Jan 30 17:10:47 2020,350.123,28.860,69.656,69.940,69.834,70.000,69.792
Thu Jan 30 17:10:48 2020,350.924,28.862,69.665,69.948,69.841,70.000,69.802
Thu Jan 30 17:10:49 2020,351.739,28.862,69.674,69.948,69.841,70.000,69.802
Thu Jan 30 17:10:50 2020,352.556,28.863,69.674,69.956,69.851,70.000,69.807
Thu Jan 30 17:10:50 2020,353.355,28.866,69.682,69.965,69.858,70.000,69.823
Thu Jan 30 17:10:51 2020,354.172,28.866,69.692,69.973,69.870,70.000,69.823
Thu Jan 30 17:10:52 2020,354.971,28.866,69.692,69.973,69.870,70.000,69.823
Thu Jan 30 17:10:53 2020,355.788,28.867,69.701,69.981,69.877,70.000,69.839
Thu Jan 30 17:10:54 2020,356.587,28.867,69.709,69.988,69.887,70.000,69.844
Thu Jan 30 17:10:54 2020,357.404,28.868,69.717,69.995,69.891,70.000,69.849
Thu Jan 30 17:10:55 2020,358.203,28.868,69.717,69.995,69.891,70.000,69.854
Thu Jan 30 17:10:56 2020,359.020,28.869,69.724,70.001,69.901,70.000,69.859
Thu Jan 30 17:10:57 2020,359.819,28.871,69.731,70.008,69.906,70.000,69.870
Thu Jan 30 17:10:58 2020,360.636,28.871,69.731,70.008,69.906,70.000,69.870
Thu Jan 30 17:10:58 2020,361.435,28.871,69.739,70.014,69.913,70.000,69.870
Thu Jan 30 17:10:59 2020,362.252,28.872,69.746,70.020,69.923,70.000,69.880
Thu Jan 30 17:11:00 2020,363.067,28.874,69.753,70.025,69.928,70.000,69.891
Thu Jan 30 17:11:01 2020,363.868,28.874,69.753,70.025,69.928,70.000,69.891
Thu Jan 30 17:11:02 2020,364.683,28.875,69.761,70.033,69.934,70.000,69.896
Thu Jan 30 17:11:02 2020,365.484,28.877,69.768,70.040,69.942,70.000,69.901
Thu Jan 30 17:11:03 2020,366.299,28.877,69.775,70.044,69.948,70.000,69.901
Thu Jan 30 17:11:04 2020,367.100,28.877,69.775,70.044,69.948,70.000,69.911
Thu Jan 30 17:11:05 2020,367.915,28.878,69.783,70.050,69.959,70.000,69.911
Thu Jan 30 17:11:06 2020,368.716,28.881,69.790,70.057,69.963,70.000,69.927
Thu Jan 30 17:11:07 2020,369.531,28.881,69.790,70.057,69.963,70.000,69.927
Thu Jan 30 17:11:07 2020,370.332,28.881,69.797,70.063,69.968,70.000,69.927
Thu Jan 30 17:11:08 2020,371.147,28.882,69.801,70.067,69.973,70.000,69.938
Thu Jan 30 17:11:09 2020,371.948,28.882,69.806,70.071,69.978,70.000,69.943
Thu Jan 30 17:11:10 2020,372.763,28.882,69.806,70.071,69.978,70.000,69.943
Thu Jan 30 17:11:11 2020,373.579,28.883,69.809,70.073,69.982,70.000,69.943
Thu Jan 30 17:11:11 2020,374.379,28.883,69.813,70.074,69.985,70.000,69.943
Thu Jan 30 17:11:12 2020,375.195,28.883,69.815,70.077,69.985,70.000,69.943
Thu Jan 30 17:11:13 2020,375.995,28.884,69.815,70.077,69.986,70.000,69.953
Thu Jan 30 17:11:14 2020,376.811,28.884,69.818,70.078,69.989,70.000,69.953
Thu Jan 30 17:11:15 2020,377.611,28.884,69.819,70.079,69.990,70.000,69.953
Thu Jan 30 17:11:15 2020,378.427,28.884,69.819,70.079,69.990,70.000,69.953
Thu Jan 30 17:11:16 2020,379.227,28.884,69.822,70.080,69.993,70.000,69.958
Thu Jan 30 17:11:17 2020,380.043,28.883,69.823,70.080,69.994,70.000,69.958
Thu Jan 30 17:11:18 2020,380.843,28.882,69.825,70.081,69.995,70.000,69.958
Thu Jan 30 17:11:19 2020,381.659,28.882,69.825,70.081,69.995,70.000,69.958
Thu Jan 30 17:11:19 2020,382.459,28.881,69.827,70.081,69.996,70.000,69.958
Thu Jan 30 17:11:20 2020,383.276,28.880,69.828,70.081,69.996,70.000,69.958
Thu Jan 30 17:11:21 2020,384.075,28.880,69.830,70.081,69.996,70.000,69.958
Thu Jan 30 17:11:22 2020,384.891,28.879,69.830,70.082,69.998,70.000,69.958
Thu Jan 30 17:11:23 2020,385.707,28.879,69.831,70.081,69.999,70.000,69.964
Thu Jan 30 17:11:23 2020,386.507,28.878,69.833,70.082,69.999,70.000,69.964
Thu Jan 30 17:11:24 2020,387.323,28.878,69.833,70.082,69.999,70.000,69.964
Thu Jan 30 17:11:25 2020,388.123,28.877,69.836,70.083,70.002,70.000,69.964
Thu Jan 30 17:11:26 2020,388.939,28.875,69.836,70.083,70.000,70.000,69.969
Thu Jan 30 17:11:27 2020,389.739,28.875,69.840,70.083,70.005,70.000,69.969
Thu Jan 30 17:11:28 2020,390.555,28.875,69.840,70.083,70.005,70.000,69.969
Thu Jan 30 17:11:28 2020,391.355,28.872,69.840,70.084,70.004,70.000,69.969
Thu Jan 30 17:11:29 2020,392.171,28.869,69.842,70.085,70.006,70.000,69.969
Thu Jan 30 17:11:30 2020,392.971,28.869,69.842,70.085,70.006,70.000,69.969
Thu Jan 30 17:11:31 2020,393.787,28.867,69.845,70.086,70.008,70.000,69.969
Thu Jan 30 17:11:32 2020,394.587,28.865,69.848,70.088,70.012,70.000,69.974
Thu Jan 30 17:11:32 2020,395.403,28.865,69.850,70.088,70.010,70.000,69.974
Thu Jan 30 17:11:33 2020,396.219,28.865,69.850,70.088,70.010,70.000,69.974
Thu Jan 30 17:11:34 2020,397.019,28.865,69.853,70.090,70.015,70.000,69.974
Thu Jan 30 17:11:35 2020,397.835,28.864,69.854,70.092,70.014,70.000,69.974
Thu Jan 30 17:11:36 2020,398.635,28.863,69.857,70.092,70.018,70.000,69.974
Thu Jan 30 17:11:36 2020,399.451,28.863,69.857,70.092,70.018,70.000,69.974
Thu Jan 30 17:11:37 2020,400.251,28.862,69.860,70.094,70.019,70.000,69.979
Thu Jan 30 17:11:38 2020,401.067,28.862,69.862,70.096,70.022,70.000,69.990
Thu Jan 30 17:11:39 2020,401.867,28.862,69.862,70.096,70.022,70.000,69.990
Thu Jan 30 17:11:40 2020,402.683,28.864,69.865,70.098,70.023,70.000,69.990
Thu Jan 30 17:11:40 2020,403.483,28.864,69.868,70.100,70.025,70.000,69.990
Thu Jan 30 17:11:41 2020,404.299,28.865,69.871,70.101,70.027,70.000,69.990
Thu Jan 30 17:11:42 2020,405.099,28.865,69.871,70.101,70.027,70.000,69.990
Thu Jan 30 17:11:43 2020,405.915,28.865,69.875,70.103,70.032,70.000,69.990
Thu Jan 30 17:11:44 2020,406.731,28.866,69.877,70.105,70.033,70.000,70.000
Thu Jan 30 17:11:45 2020,407.531,28.866,69.881,70.107,70.038,70.000,70.000
Thu Jan 30 17:11:45 2020,408.347,28.866,69.881,70.107,70.038,70.000,70.000
Thu Jan 30 17:11:46 2020,409.147,28.868,69.883,70.108,70.039,70.000,70.000
Thu Jan 30 17:11:47 2020,409.963,28.867,69.887,70.111,70.042,70.000,70.000
Thu Jan 30 17:11:48 2020,410.763,28.867,69.887,70.111,70.042,70.000,70.000
Thu Jan 30 17:11:49 2020,411.579,28.868,69.891,70.114,70.046,70.000,70.005
Thu Jan 30 17:11:49 2020,412.380,28.867,69.894,70.116,70.048,70.000,70.010
Thu Jan 30 17:11:50 2020,413.195,28.868,69.898,70.119,70.051,70.000,70.016
Thu Jan 30 17:11:51 2020,413.995,28.868,69.898,70.119,70.051,70.000,70.016
Thu Jan 30 17:11:52 2020,414.811,28.869,69.901,70.121,70.052,70.000,70.016
Thu Jan 30 17:11:53 2020,415.611,28.869,69.905,70.122,70.059,70.000,70.016
Thu Jan 30 17:11:53 2020,416.427,28.869,69.908,70.126,70.059,70.000,70.016
Thu Jan 30 17:11:54 2020,417.243,28.869,69.908,70.126,70.059,70.000,70.016
Thu Jan 30 17:11:55 2020,418.043,28.868,69.910,70.128,70.062,70.000,70.026
Thu Jan 30 17:11:56 2020,418.859,28.868,69.913,70.130,70.067,70.000,70.026
Thu Jan 30 17:11:57 2020,419.659,28.868,69.913,70.130,70.067,70.000,70.026
Thu Jan 30 17:11:57 2020,420.475,28.866,69.916,70.133,70.069,70.000,70.031
Thu Jan 30 17:11:58 2020,421.276,28.866,69.921,70.135,70.073,70.000,70.031
Thu Jan 30 17:11:59 2020,422.091,28.864,69.925,70.138,70.077,70.000,70.031
Thu Jan 30 17:12:00 2020,422.891,28.864,69.925,70.138,70.077,70.000,70.031
Thu Jan 30 17:12:01 2020,423.707,28.862,69.929,70.140,70.079,70.000,70.036
Thu Jan 30 17:12:01 2020,424.507,28.862,69.933,70.145,70.085,70.000,70.042
Thu Jan 30 17:12:02 2020,425.323,28.861,69.938,70.149,70.088,70.000,70.047
Thu Jan 30 17:12:03 2020,426.123,28.861,69.938,70.149,70.088,70.000,70.047
Thu Jan 30 17:12:04 2020,426.939,28.862,69.942,70.151,70.092,70.000,70.052
Thu Jan 30 17:12:05 2020,427.739,28.861,69.946,70.155,70.094,70.000,70.052
Thu Jan 30 17:12:06 2020,428.555,28.861,69.946,70.155,70.094,70.000,70.052
Thu Jan 30 17:12:06 2020,429.371,28.862,69.952,70.158,70.098,70.000,70.057
Thu Jan 30 17:12:07 2020,430.172,28.864,69.957,70.162,70.106,70.000,70.062
Thu Jan 30 17:12:08 2020,430.987,28.865,69.961,70.167,70.109,70.000,70.068
Thu Jan 30 17:12:09 2020,431.787,28.865,69.961,70.167,70.109,70.000,70.068
Thu Jan 30 17:12:10 2020,432.603,28.867,69.966,70.171,70.114,70.000,70.068
Thu Jan 30 17:12:10 2020,433.403,28.868,69.971,70.175,70.118,70.000,70.073
Thu Jan 30 17:12:11 2020,434.219,28.871,69.976,70.178,70.123,70.000,70.078
Thu Jan 30 17:12:12 2020,435.019,28.871,69.976,70.178,70.123,70.000,70.083
Thu Jan 30 17:12:13 2020,435.835,28.873,69.982,70.182,70.128,70.000,70.083
Thu Jan 30 17:12:14 2020,436.635,28.875,69.988,70.187,70.132,70.000,70.089
Thu Jan 30 17:12:14 2020,437.451,28.875,69.988,70.187,70.132,70.000,70.089
Thu Jan 30 17:12:15 2020,438.251,28.877,69.992,70.193,70.139,70.000,70.094
Thu Jan 30 17:12:16 2020,439.067,28.879,69.998,70.197,70.145,70.000,70.099
Thu Jan 30 17:12:17 2020,439.882,28.883,70.004,70.201,70.149,70.000,70.104
Thu Jan 30 17:12:18 2020,440.683,28.883,70.004,70.201,70.149,70.000,70.104
Thu Jan 30 17:12:18 2020,441.498,28.885,70.010,70.207,70.155,70.000,70.109
Thu Jan 30 17:12:19 2020,442.299,28.887,70.016,70.211,70.160,70.000,70.115
Thu Jan 30 17:12:20 2020,443.114,28.889,70.020,70.217,70.166,70.000,70.120
Thu Jan 30 17:12:21 2020,443.915,28.889,70.020,70.217,70.166,70.000,70.125
Thu Jan 30 17:12:22 2020,444.730,28.892,70.028,70.222,70.170,70.000,70.125
Thu Jan 30 17:12:23 2020,445.531,28.893,70.033,70.226,70.176,70.000,70.130
Thu Jan 30 17:12:23 2020,446.346,28.893,70.033,70.226,70.176,70.000,70.130
Thu Jan 30 17:12:24 2020,447.147,28.896,70.040,70.232,70.184,70.000,70.141
Thu Jan 30 17:12:25 2020,447.962,28.897,70.045,70.237,70.187,70.000,70.141
Thu Jan 30 17:12:26 2020,448.763,28.901,70.051,70.242,70.193,70.000,70.146
Thu Jan 30 17:12:27 2020,449.578,28.901,70.051,70.242,70.193,70.000,70.146
Thu Jan 30 17:12:27 2020,450.394,28.904,70.055,70.246,70.197,70.000,70.156
Thu Jan 30 17:12:28 2020,451.194,28.906,70.058,70.248,70.203,70.000,70.156
Thu Jan 30 17:12:29 2020,452.010,28.908,70.061,70.252,70.204,70.000,70.156
Thu Jan 30 17:12:30 2020,452.810,28.908,70.061,70.252,70.204,70.000,70.156
Thu Jan 30 17:12:31 2020,453.627,28.911,70.064,70.254,70.208,70.000,70.167
Thu Jan 30 17:12:31 2020,454.426,28.912,70.068,70.255,70.210,70.000,70.172
Thu Jan 30 17:12:32 2020,455.243,28.912,70.068,70.255,70.210,70.000,70.172
Thu Jan 30 17:12:33 2020,456.042,28.913,70.070,70.257,70.215,70.000,70.172
Thu Jan 30 17:12:34 2020,456.859,28.912,70.072,70.258,70.212,70.000,70.172
Thu Jan 30 17:12:35 2020,457.658,28.912,70.074,70.260,70.220,70.000,70.172
Thu Jan 30 17:12:35 2020,458.475,28.912,70.074,70.260,70.220,70.000,70.172
Thu Jan 30 17:12:36 2020,459.274,28.911,70.076,70.261,70.217,70.000,70.177
Thu Jan 30 17:12:37 2020,460.091,28.911,70.078,70.263,70.220,70.000,70.172
Thu Jan 30 17:12:38 2020,460.906,28.911,70.081,70.264,70.226,70.000,70.172
Thu Jan 30 17:12:39 2020,461.707,28.911,70.081,70.264,70.226,70.000,70.177
Thu Jan 30 17:12:40 2020,462.522,28.910,70.083,70.265,70.226,70.000,70.182
Thu Jan 30 17:12:40 2020,463.322,28.911,70.085,70.266,70.225,70.000,70.182
Thu Jan 30 17:12:41 2020,464.138,28.911,70.085,70.266,70.225,70.000,70.182
Thu Jan 30 17:12:42 2020,464.938,28.911,70.086,70.267,70.228,70.000,70.188
Thu Jan 30 17:12:43 2020,465.754,28.912,70.088,70.267,70.230,70.000,70.188
Thu Jan 30 17:12:44 2020,466.554,28.912,70.088,70.268,70.228,70.000,70.188
Thu Jan 30 17:12:44 2020,467.370,28.912,70.088,70.268,70.228,70.000,70.188
Thu Jan 30 17:12:45 2020,468.172,28.912,70.089,70.268,70.233,70.000,70.188
Thu Jan 30 17:12:46 2020,468.986,28.912,70.091,70.268,70.232,70.000,70.188
Thu Jan 30 17:12:47 2020,469.786,28.912,70.091,70.268,70.232,70.000,70.188
Thu Jan 30 17:12:48 2020,470.602,28.913,70.090,70.267,70.229,70.000,70.188
Thu Jan 30 17:12:48 2020,471.418,28.915,70.090,70.267,70.231,70.000,70.188
Thu Jan 30 17:12:49 2020,472.218,28.917,70.091,70.266,70.231,70.000,70.188
Thu Jan 30 17:12:50 2020,473.034,28.917,70.091,70.266,70.231,70.000,70.188
